    ITER        TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
     470   4.700E+02     2.4988   1.000E+00   0.0000   0.0010   6.020E-18   7.08942014E-19   2.72225629E-34   2.98243092E+02
     480   4.800E+02     2.5281   1.000E+00   0.0000   0.0010   6.299E-18   3.37047307E-18   2.26878737E-34   2.98242945E+02
     490   4.900E+02     2.5192   1.000E+00   0.0000   0.0010   6.588E-18   2.79065238E-18   2.86784057E-34   2.98242798E+02
     500   5.000E+02     2.5309   1.000E+00   0.0000   0.0010   5.465E-18   1.46197568E-18   2.63463461E-34   2.98242651E+02
     510   5.100E+02     2.5064   1.000E+00   0.0000   0.0010   6.560E-18   2.28447586E-18   2.92260243E-34   2.98242504E+02
     520   5.200E+02     2.5005   1.000E+00   0.0000   0.0010   5.418E-18  -3.43616341E-18   2.85267603E-34   2.98242357E+02
     530   5.300E+02     2.5016   1.000E+00   0.0000   0.0010   6.186E-18   6.31220608E-19   2.65896025E-34   2.98242210E+02
     540   5.400E+02     2.5099   1.000E+00   0.0000   0.0010   4.659E-18   1.70006548E-18   2.39214050E-34   2.98242063E+02
     550   5.500E+02     2.5271   1.000E+00   0.0000   0.0010   6.090E-18  -1.28218095E-18   2.81887081E-34   2.98241915E+02
     560   5.600E+02     2.5151   1.000E+00   0.0000   0.0010   5.459E-18  -3.70036670E-18   2.46933831E-34   2.98241768E+02
     570   5.700E+02     2.5194   1.000E+00   0.0000   0.0010   6.275E-18   1.31258014E-18   2.48838871E-34   2.98241621E+02
     580   5.800E+02     2.5083   1.000E+00   0.0000   0.0010   6.097E-18   3.29876015E-18   2.62840644E-34   2.98241474E+02
     590   5.900E+02     2.5078   1.000E+00   0.0000   0.0010   5.491E-18   3.61143779E-18   2.94046875E-34   2.98241327E+02
     600   6.000E+02     2.5126   1.000E+00   0.0000   0.0010   6.172E-18  -1.52830350E-18   2.55640436E-34   2.98241180E+02
     610   6.100E+02     2.5447   1.000E+00   0.0000   0.0010   6.559E-18   3.10720642E-18   2.86281795E-34   2.98241033E+02
     620   6.200E+02     2.5050   1.000E+00   0.0000   0.0010   5.606E-18   2.46644991E-18   2.72454718E-34   2.98240886E+02
     630   6.300E+02     2.5260   1.000E+00   0.0000   0.0010   5.366E-18  -3.41205444E-19   2.76551986E-34   2.98240739E+02
     640   6.400E+02     2.5030   1.000E+00   0.0000   0.0010   6.066E-18   2.99251614E-18   3.15219670E-34   2.98240592E+02
     650   6.500E+02     2.5182   1.000E+00   0.0000   0.0010   5.815E-18   9.64993515E-19   2.76984177E-34   2.98240445E+02
     660   6.600E+02     2.5093   1.000E+00   0.0000   0.0010   6.382E-18   2.71589784E-18   2.81806281E-34   2.98240298E+02
     670   6.700E+02     2.5511   1.000E+00   0.0000   0.0010   5.958E-18  -2.53265915E-18   2.60481569E-34   2.98240151E+02
     680   6.800E+02     2.5140   1.000E+00   0.0000   0.0010   5.111E-18  -1.43952699E-18   2.40463290E-34   2.98240004E+02
     690   6.900E+02     2.5132   1.000E+00   0.0000   0.0010   6.341E-18  -2.10233983E-18   3.41916592E-34   2.98239857E+02
     700   7.000E+02     2.5031   1.000E+00   0.0000   0.0010   6.339E-18   4.04188526E-18   2.80855898E-34   2.98239710E+02
     710   7.100E+02     2.5338   1.000E+00   0.0000   0.0010   5.383E-18   1.98789926E-18   2.72749546E-34   2.98239563E+02
     720   7.200E+02     2.4959   1.000E+00   0.0000   0.0010   6.279E-18   3.36753648E-18   2.40486113E-34   2.98239416E+02
     730   7.300E+02     2.5322   1.000E+00   0.0000   0.0009   6.594E-18  -1.72665216E-18   2.90676693E-34   2.98239269E+02
     740   7.400E+02     2.5873   1.000E+00   0.0000   0.0009   6.491E-18  -1.85523298E-18   2.52115417E-34   2.98239122E+02
     750   7.500E+02     2.5051   1.000E+00   0.0000   0.0009   6.489E-18   9.35117593E-19   2.43919337E-34   2.98238975E+02
     760   7.600E+02     2.4982   1.000E+00   0.0000   0.0009   6.476E-18  -1.70522377E-18   2.58977698E-34   2.98238828E+02
     770   7.700E+02     2.5026   1.000E+00   0.0000   0.0009   6.715E-18  -5.26513583E-18   3.24888639E-34   2.98238681E+02
     780   7.800E+02     2.5032   1.000E+00   0.0000   0.0009   6.770E-18  -1.83522450E-18   2.52327173E-34   2.98238534E+02
     790   7.900E+02     2.5611   1.000E+00   0.0000   0.0009   6.568E-18   2.09463751E-18   3.21020796E-34   2.98238387E+02
     800   8.000E+02     2.4957   1.000E+00   0.0000   0.0009   5.604E-18   1.83065192E-18   2.42982509E-34   2.98238240E+02
     810   8.100E+02     2.5037   1.000E+00   0.0000   0.0009   6.546E-18  -2.01033181E-19   2.42972078E-34   2.98238093E+02
     820   8.200E+02     2.5255   1.000E+00   0.0000   0.0009   6.533E-18   8.12956591E-18   3.08387274E-34   2.98237946E+02
     830   8.300E+02     2.5178   1.000E+00   0.0000   0.0009   6.280E-18   3.20023846E-18   2.80513793E-34   2.98237799E+02
     840   8.400E+02     2.5371   1.000E+00   0.0000   0.0009   5.576E-18   3.90301945E-18   2.47354812E-34   2.98237652E+02
     850   8.500E+02     2.5188   1.000E+00   0.0000   0.0009   6.571E-18  -1.79219239E-18   3.31958811E-34   2.98237505E+02
     860   8.600E+02     2.5087   1.000E+00   0.0000   0.0009   5.948E-18  -3.40962161E-18   2.62375001E-34   2.98237358E+02
     870   8.700E+02     2.5156   1.000E+00   0.0000   0.0009   6.307E-18  -3.81433699E-18   2.81913025E-34   2.98237210E+02
     880   8.800E+02     2.5113   1.000E+00   0.0000   0.0009   6.764E-18   1.30056985E-18   3.31474606E-34   2.98237063E+02
     890   8.900E+02     2.4935   1.000E+00   0.0000   0.0009   4.435E-18   6.44607410E-18   2.04247498E-34   2.98236916E+02
     900   9.000E+02     2.5127   1.000E+00   0.0000   0.0009   6.309E-18  -1.43881820E-18   2.72878370E-34   2.98236769E+02
     910   9.100E+02     2.5493   1.000E+00   0.0000   0.0009   6.071E-18   7.21562299E-18   3.06022522E-34   2.98236622E+02
     920   9.200E+02     2.4963   1.000E+00   0.0000   0.0009   6.148E-18   1.47180351E-18   2.07847682E-34   2.98236475E+02
     930   9.300E+02     2.5409   1.000E+00   0.0000   0.0009   4.988E-18  -6.40581761E-19   2.47298652E-34   2.98236328E+02
     940   9.400E+02     2.5000   1.000E+00   0.0000   0.0009   5.847E-18   1.05412428E-18   3.06695119E-34   2.98236181E+02
     950   9.500E+02     2.4959   1.000E+00   0.0000   0.0009   6.034E-18   6.19182631E-18   2.52178952E-34   2.98236034E+02
     960   9.600E+02     2.5231   1.000E+00   0.0000   0.0009   6.269E-18  -2.24766149E-18   2.35606603E-34   2.98235887E+02
     970   9.700E+02     2.5125   1.000E+00   0.0000   0.0009   6.345E-18   2.51053668E-19   2.42863617E-34   2.98235740E+02
     980   9.800E+02     2.5229   1.000E+00   0.0000   0.0009   6.470E-18   5.02884477E-18   2.96834045E-34   2.98235593E+02
     990   9.900E+02     2.5086   1.000E+00   0.0000   0.0009   6.027E-18   3.85439850E-18   2.11824626E-34   2.98235446E+02
    1000   1.000E+03     2.4899   1.000E+00   0.0000   0.0009   6.277E-18   6.19480169E-18   3.47539869E-34   2.98235299E+02
    1010   1.010E+03     2.5475   1.000E+00   0.0000   0.0009   5.986E-18  -1.91737822E-18   2.97591214E-34   2.98235152E+02
    1020   1.020E+03     2.8454   1.000E+00   0.0000   0.0009   5.830E-18   3.03515303E-19   2.75339322E-34   2.98235005E+02
    1030   1.030E+03     3.9077   1.000E+00   0.0000   0.0009   5.572E-18  -4.69488454E-18   2.46392827E-34   2.98234858E+02
    1040   1.040E+03     3.7350   1.000E+00   0.0000   0.0009   6.775E-18   7.72951044E-18   2.55744843E-34   2.98234711E+02
    1050   1.050E+03     4.2327   1.000E+00   0.0000   0.0009   5.571E-18   3.29795125E-18   2.74702217E-34   2.98234564E+02
    1060   1.060E+03     3.9380   1.000E+00   0.0000   0.0009   6.028E-18   7.55532935E-18   2.63122255E-34   2.98234417E+02
    1070   1.070E+03     2.7024   1.000E+00   0.0000   0.0009   5.847E-18   5.90347891E-18   2.89738858E-34   2.98234270E+02
    1080   1.080E+03     2.7144   1.000E+00   0.0000   0.0009   6.603E-18  -1.70158698E-18   2.88536611E-34   2.98234123E+02
    1090   1.090E+03     2.6664   1.000E+00   0.0000   0.0009   6.111E-18   3.04597335E-18   3.19285002E-34   2.98233976E+02
    1100   1.100E+03     2.7077   1.000E+00   0.0000   0.0009   6.257E-18  -6.07148334E-18   3.24033052E-34   2.98233829E+02
    1110   1.110E+03     2.5049   1.000E+00   0.0000   0.0009   6.027E-18   7.51587079E-19   2.46616889E-34   2.98233682E+02
    1120   1.120E+03     3.0792   1.000E+00   0.0000   0.0009   5.094E-18   4.31187812E-18   2.11799922E-34   2.98233535E+02
    1130   1.130E+03     2.6802   1.000E+00   0.0000   0.0009   6.137E-18  -7.49001020E-18   2.82515636E-34   2.98233388E+02
    1140   1.140E+03     2.5414   1.000E+00   0.0000   0.0009   5.521E-18   3.54650780E-18   2.30613628E-34   2.98233241E+02
    1150   1.150E+03     2.5262   1.000E+00   0.0000   0.0009   6.212E-18  -2.49077336E-18   2.37718700E-34   2.98233094E+02
    1160   1.160E+03     2.6724   1.000E+00   0.0000   0.0009   6.459E-18   6.88939027E-18   3.27036114E-34   2.98232947E+02
    1170   1.170E+03     2.8420   1.000E+00   0.0000   0.0009   6.585E-18   2.65926472E-18   2.93868628E-34   2.98232800E+02
    1180   1.180E+03     2.5311   1.000E+00   0.0000   0.0009   6.027E-18  -4.40674591E-18   2.74992805E-34   2.98232653E+02
    1190   1.190E+03     2.5868   1.000E+00   0.0000   0.0009   5.907E-18  -3.55751027E-18   2.53856357E-34   2.98232506E+02
    1200   1.200E+03     2.6386   1.000E+00   0.0000   0.0009   6.573E-18   1.19300612E-18   2.85199367E-34   2.98232359E+02
    1210   1.210E+03     2.5070   1.000E+00   0.0000   0.0009   6.124E-18   5.37540180E-18   2.67189309E-34   2.98232212E+02
    1220   1.220E+03     2.6702   1.000E+00   0.0000   0.0009   6.581E-18  -5.74726384E-19   3.10181001E-34   2.98232065E+02
    1230   1.230E+03     2.8876   1.000E+00   0.0000   0.0009   6.604E-18  -2.74839742E-18   2.46050925E-34   2.98231918E+02
    1240   1.240E+03     2.5328   1.000E+00   0.0000   0.0009   6.509E-18  -1.51834669E-18   2.94028653E-34   2.98231771E+02
    1250   1.250E+03     2.4913   1.000E+00   0.0000   0.0008   6.000E-18   3.26223321E-18   2.88911786E-34   2.98231624E+02
    1260   1.260E+03     2.5209   1.000E+00   0.0000   0.0008   6.024E-18  -2.03018755E-19   2.31179233E-34   2.98231477E+02
    1270   1.270E+03     2.6541   1.000E+00   0.0000   0.0008   6.399E-18   1.31836552E-18   3.03485616E-34   2.98231330E+02
    1280   1.280E+03     2.5180   1.000E+00   0.0000   0.0008   5.855E-18  -3.99235912E-18   2.82889009E-34   2.98231183E+02
    1290   1.290E+03     2.4785   1.000E+00   0.0000   0.0008   6.428E-18  -2.21789700E-18   2.56713243E-34   2.98231036E+02
    1300   1.300E+03     2.4868   1.000E+00   0.0000   0.0008   6.157E-18  -7.27394884E-19   2.62004712E-34   2.98230889E+02
    1310   1.310E+03     2.5000   1.000E+00   0.0000   0.0008   6.368E-18  -3.17369611E-19   2.95470447E-34   2.98230742E+02
    1320   1.320E+03     2.5142   1.000E+00   0.0000   0.0008   5.246E-18   4.23304579E-18   2.26579300E-34   2.98230595E+02
    1330   1.330E+03     2.5047   1.000E+00   0.0000   0.0008   6.048E-18   4.85411916E-18   2.40621298E-34   2.98230448E+02
    1340   1.340E+03     2.5812   1.000E+00   0.0000   0.0008   6.131E-18  -2.21884074E-18   2.42347391E-34   2.98230301E+02
    1350   1.350E+03     2.5726   1.000E+00   0.0000   0.0008   5.482E-18  -2.03444512E-19   2.10727038E-34   2.98230154E+02
    1360   1.360E+03     2.5025   1.000E+00   0.0000   0.0008   6.377E-18  -4.83570254E-19   2.67537906E-34   2.98230007E+02
    1370   1.370E+03     2.4936   1.000E+00   0.0000   0.0008   5.650E-18   1.05058442E-18   3.11771510E-34   2.98229860E+02
    1380   1.380E+03     2.5202   1.000E+00   0.0000   0.0008   6.610E-18   6.83282132E-18   2.67260302E-34   2.98229713E+02
    1390   1.390E+03     2.4966   1.000E+00   0.0000   0.0008   5.858E-18   3.56468634E-19   2.52766289E-34   2.98229566E+02
    1400   1.400E+03     2.5067   1.000E+00   0.0000   0.0008   5.966E-18   7.07424803E-19   2.71763525E-34   2.98229419E+02
    1410   1.410E+03     2.5161   1.000E+00   0.0000   0.0008   6.582E-18   2.14402942E-18   2.39271425E-34   2.98229272E+02
    1420   1.420E+03     2.4965   1.000E+00   0.0000   0.0008   6.804E-18   8.43986803E-19   2.85722998E-34   2.98229125E+02
    1430   1.430E+03     2.4989   1.000E+00   0.0000   0.0008   6.368E-18  -2.34619125E-18   2.22293014E-34   2.98228979E+02
    1440   1.440E+03     2.5123   1.000E+00   0.0000   0.0008   4.795E-18  -1.78678905E-18   2.19545175E-34   2.98228832E+02
    1450   1.450E+03     2.5099   1.000E+00   0.0000   0.0008   6.215E-18  -1.63535991E-18   2.41454312E-34   2.98228685E+02
    1460   1.460E+03     2.5132   1.000E+00   0.0000   0.0008   6.073E-18   2.35456686E-18   2.84483741E-34   2.98228538E+02
    1470   1.470E+03     2.5019   1.000E+00   0.0000   0.0008   6.108E-18   8.72463469E-19   2.65081286E-34   2.98228391E+02
    1480   1.480E+03     2.5249   1.000E+00   0.0000   0.0008   6.489E-18  -3.56293944E-19   3.15107078E-34   2.98228244E+02
    1490   1.490E+03     2.5107   1.000E+00   0.0000   0.0008   5.712E-18  -1.34450921E-18   2.48392149E-34   2.98228097E+02
    1500   1.500E+03     2.5141   1.000E+00   0.0000   0.0008   6.242E-18  -1.10100595E-18   2.91265778E-34   2.98227950E+02
    1510   1.510E+03     2.5124   1.000E+00   0.0000   0.0008   6.023E-18   1.73224265E-18   2.80331618E-34   2.98227803E+02
    1520   1.520E+03     2.4986   1.000E+00   0.0000   0.0008   5.407E-18   5.13726096E-18   2.34083827E-34   2.98227656E+02
    1530   1.530E+03     2.5112   1.000E+00   0.0000   0.0008   6.686E-18   5.50254279E-19   3.61783154E-34   2.98227509E+02
    1540   1.540E+03     2.5001   1.000E+00   0.0000   0.0008   5.858E-18  -4.98011757E-18   2.45509580E-34   2.98227362E+02
    1550   1.550E+03     2.4942   1.000E+00   0.0000   0.0008   4.510E-18  -5.51466514E-18   2.49282998E-34   2.98227215E+02
    1560   1.560E+03     2.5029   1.000E+00   0.0000   0.0008   6.794E-18  -2.17144113E-18   2.97533481E-34   2.98227068E+02
    1570   1.570E+03     2.5082   1.000E+00   0.0000   0.0008   6.233E-18   8.40780063E-19   2.46028233E-34   2.98226921E+02
    1580   1.580E+03     2.5007   1.000E+00   0.0000   0.0008   6.004E-18   2.46075067E-18   2.57550674E-34   2.98226774E+02
    1590   1.590E+03     2.5058   1.000E+00   0.0000   0.0008   5.525E-18  -2.85916654E-18   2.80474454E-34   2.98226627E+02
    1600   1.600E+03     2.5003   1.000E+00   0.0000   0.0008   6.313E-18   2.63934508E-18   2.91208385E-34   2.98226480E+02
    1610   1.610E+03     2.4882   1.000E+00   0.0000   0.0008   6.056E-18   6.35406446E-19   2.34294652E-34   2.98226333E+02
    1620   1.620E+03     2.5095   1.000E+00   0.0000   0.0008   5.020E-18   5.39320764E-18   2.18680992E-34   2.98226187E+02
    1630   1.630E+03     2.4933   1.000E+00   0.0000   0.0008   6.427E-18  -7.40493018E-18   2.82945557E-34   2.98226040E+02
    1640   1.640E+03     2.5070   1.000E+00   0.0000   0.0008   6.376E-18   4.90183673E-18   2.73646350E-34   2.98225893E+02
    1650   1.650E+03     2.4861   1.000E+00   0.0000   0.0008   5.845E-18   5.84000706E-19   3.09692487E-34   2.98225746E+02
    1660   1.660E+03     2.4947   1.000E+00   0.0000   0.0008   5.918E-18   1.52778564E-18   2.48986698E-34   2.98225599E+02
    1670   1.670E+03     2.4769   1.000E+00   0.0000   0.0008   5.887E-18  -1.36919816E-19   2.28426347E-34   2.98225452E+02
    1680   1.680E+03     2.5118   1.000E+00   0.0000   0.0008   6.416E-18  -2.62627473E-18   2.56497348E-34   2.98225305E+02
    1690   1.690E+03     2.5160   1.000E+00   0.0000   0.0008   6.322E-18  -5.54982394E-19   3.00299811E-34   2.98225158E+02
    1700   1.700E+03     2.5131   1.000E+00   0.0000   0.0008   6.156E-18   1.50309000E-19   2.71030317E-34   2.98225011E+02
    1710   1.710E+03     2.5160   1.000E+00   0.0000   0.0008   5.903E-18   4.12830605E-18   2.16806609E-34   2.98224864E+02
    1720   1.720E+03     2.4959   1.000E+00   0.0000   0.0008   6.093E-18  -3.80321120E-19   2.49398943E-34   2.98224717E+02
    1730   1.730E+03     2.4943   1.000E+00   0.0000   0.0008   6.864E-18   2.79265283E-18   2.60272222E-34   2.98224570E+02
    1740   1.740E+03     2.4988   1.000E+00   0.0000   0.0008   5.820E-18  -4.21486834E-18   3.10579079E-34   2.98224424E+02
    1750   1.750E+03     2.5054   1.000E+00   0.0000   0.0008   5.796E-18  -1.61934974E-18   2.32881592E-34   2.98224277E+02
    1760   1.760E+03     2.4818   1.000E+00   0.0000   0.0008   6.009E-18   2.08405136E-18   2.69064912E-34   2.98224130E+02
    1770   1.770E+03     2.4996   1.000E+00   0.0000   0.0008   5.684E-18  -2.16754353E-18   2.65997631E-34   2.98223983E+02
    1780   1.780E+03     2.4869   1.000E+00   0.0000   0.0008   5.898E-18   4.14853544E-18   2.59330073E-34   2.98223836E+02
    1790   1.790E+03     2.4907   1.000E+00   0.0000   0.0008   5.559E-18   2.18246113E-18   2.31830896E-34   2.98223689E+02
    1800   1.800E+03     2.4965   1.000E+00   0.0000   0.0008   6.661E-18  -5.08327522E-19   2.61244150E-34   2.98223542E+02
    1810   1.810E+03     2.5005   1.000E+00   0.0000   0.0008   6.194E-18   8.06694051E-18   2.94330821E-34   2.98223395E+02
    1820   1.820E+03     2.5253   1.000E+00   0.0000   0.0008   6.749E-18   8.14446831E-19   2.80474066E-34   2.98223248E+02
    1830   1.830E+03     2.5389   1.000E+00   0.0000   0.0008   6.155E-18  -2.44990745E-18   2.96245112E-34   2.98223101E+02
    1840   1.840E+03     2.4897   1.000E+00   0.0000   0.0008   6.657E-18   1.37240380E-19   3.09564403E-34   2.98222955E+02
    1850   1.850E+03     2.4893   1.000E+00   0.0000   0.0008   6.759E-18   4.21749404E-18   3.10083918E-34   2.98222808E+02
    1860   1.860E+03     2.5002   1.000E+00   0.0000   0.0008   6.189E-18   1.22948298E-18   3.31533915E-34   2.98222661E+02
    1870   1.870E+03     2.5099   1.000E+00   0.0000   0.0008   5.357E-18   5.95049042E-18   2.66757529E-34   2.98222514E+02
    1880   1.880E+03     2.4808   1.000E+00   0.0000   0.0008   5.890E-18   5.46241131E-18   2.71898119E-34   2.98222367E+02
    1890   1.890E+03     2.5066   1.000E+00   0.0000   0.0008   6.672E-18  -3.98646061E-18   2.99143306E-34   2.98222220E+02
    1900   1.900E+03     2.4963   1.000E+00   0.0000   0.0008   6.573E-18   3.10578635E-18   2.58224927E-34   2.98222073E+02
    1910   1.910E+03     2.5228   1.000E+00   0.0000   0.0008   6.612E-18  -7.95174054E-18   3.09747811E-34   2.98221926E+02
    1920   1.920E+03     2.5175   1.000E+00   0.0000   0.0008   6.528E-18   2.21503210E-18   2.63638266E-34   2.98221779E+02
    1930   1.930E+03     2.5067   1.000E+00   0.0000   0.0008   6.017E-18   4.27734541E-19   2.66140403E-34   2.98221633E+02
    1940   1.940E+03     2.4959   1.000E+00   0.0000   0.0008   6.533E-18   5.24414867E-18   3.06193504E-34   2.98221486E+02
    1950   1.950E+03     2.5187   1.000E+00   0.0000   0.0008   6.349E-18   4.05584082E-19   2.46088622E-34   2.98221339E+02
    1960   1.960E+03     2.5077   1.000E+00   0.0000   0.0008   6.037E-18   1.05972534E-18   2.90610774E-34   2.98221192E+02
    1970   1.970E+03     2.5276   1.000E+00   0.0000   0.0008   6.159E-18   4.47538395E-18   2.20421939E-34   2.98221045E+02
    1980   1.980E+03     2.5110   1.000E+00   0.0000   0.0008   6.079E-18   2.04980551E-18   2.24891482E-34   2.98220898E+02
    1990   1.990E+03     2.5208   1.000E+00   0.0000   0.0008   5.565E-18   2.78658216E-18   2.61661874E-34   2.98220751E+02
    2000   2.000E+03     2.4891   1.000E+00   0.0000   0.0008   5.864E-18   1.37646481E-18   2.52478843E-34   2.98220605E+02
    2010   2.010E+03     2.4886   1.000E+00   0.0000   0.0008   6.639E-18  -1.49103105E-18   2.83138939E-34   2.98220458E+02
    2020   2.020E+03     2.4918   1.000E+00   0.0000   0.0008   6.366E-18  -3.95582226E-19   3.16512009E-34   2.98220311E+02
    2030   2.030E+03     2.4937   1.000E+00   0.0000   0.0008   5.999E-18   6.98040378E-19   2.70519534E-34   2.98220164E+02
    2040   2.040E+03     2.5059   1.000E+00   0.0000   0.0008   6.351E-18  -4.40731830E-18   3.03640916E-34   2.98220017E+02
