    ITER        TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
    1930   1.930E+04     0.0255   1.000E+01   0.0000   0.0283   3.566E-16  -6.83788844E-14   1.28923416E-25   2.97972520E+02
    1940   1.940E+04     0.0285   1.000E+01   0.0000   0.0283   3.439E-16  -5.41853710E-14   1.31733800E-25   2.97971106E+02
    1950   1.950E+04     0.0257   1.000E+01   0.0000   0.0282   3.849E-16  -3.38048079E-14   1.31585017E-25   2.97969693E+02
    1960   1.960E+04     0.0255   1.000E+01   0.0000   0.0282   3.634E-16  -3.67285266E-14   1.36137243E-25   2.97968279E+02
    1970   1.970E+04     0.0256   1.000E+01   0.0000   0.0281   3.474E-16  -2.17236930E-14   1.43501499E-25   2.97966866E+02
    1980   1.980E+04     0.0255   1.000E+01   0.0000   0.0281   3.292E-16  -9.28541108E-15   1.43934130E-25   2.97965453E+02
    1990   1.990E+04     0.0310   1.000E+01   0.0000   0.0280   3.684E-16  -8.46236481E-15   1.49234597E-25   2.97964041E+02
    2000   2.000E+04     0.0267   1.000E+01   0.0000   0.0280   3.897E-16  -2.78073632E-14   1.46257742E-25   2.97962628E+02
    2010   2.010E+04     0.0287   1.000E+01   0.0000   0.0280   3.861E-16  -1.07676923E-14   1.42125938E-25   2.97961216E+02
    2020   2.020E+04     0.0256   1.000E+01   0.0000   0.0279   3.968E-16  -5.57598910E-15   1.43547990E-25   2.97959804E+02
    2030   2.030E+04     0.0256   1.000E+01   0.0000   0.0279   3.725E-16   9.19581695E-15   1.40834356E-25   2.97958393E+02
    2040   2.040E+04     0.0255   1.000E+01   0.0000   0.0278   3.804E-16   2.13079584E-14   1.41839390E-25   2.97956981E+02
    2050   2.050E+04     0.0255   1.000E+01   0.0000   0.0278   3.371E-16   1.83583609E-14   1.38344717E-25   2.97955570E+02
    2060   2.060E+04     0.0255   1.000E+01   0.0000   0.0278   3.587E-16   2.52237314E-14   1.37552025E-25   2.97954159E+02
